username,attention_score
santoshroy,36.339150996154046
SiloIntern,1550.4349590584284
sniperchief_001,20.76217951393927
SonicDerpMan,46.20821053590122
SpacePoernchen,132.3647424881957
steelorian,349.6186842795805
swappenny,28.993648925143784
The0xSarge,98.6624228217203
TheCryptoCheif,16.647954228614672
TheDeFinvestor,6273.798290928098
XCryptoGodz,26.050630191801137
YankeeRuinX,171.50134286895985
YJN58,238.2101486672034
zethesx,161.19415674501323
0xamericanspiri,749.8706707114965
0xBclub,1357.9926104711144
0xFrisk,3137.233995312032
0xjunkim,2244.699196111334
0xNock,207.68163407617925
0xProfessorJo,1439.9420029750493
13300RPM,3073.6689723819
aidashutiaozi,575.9943655581013
Axel_bitblaze69,2092.1995376484865
BawsaXBT,1283.5716251512056
BCheque1,5142.130718080283
becca_nfts,1234.1309264468357
boldleonidas,6010.292557598669
brainrotmanager,305.3625798246416
chamathsintern,1807.117325549684
Chilearmy123,13790.735868236408
Credib1eGuy,3778.7191244396745
Crypto1Marine,156.4437200701732
CryptoGirlNova,2197.417218501873
devrelius,1033.9594883754537
DU09BTC,783.1719219008158
easyforshopping,778.7277076929914
hippo688,520.7534941264094
huysuthat,473.6447613861288
inversebrah,8925.102960555287
jacobmtucker,559.8991389183908
jasonjzhao,4947.920757872011
JayLovesPotato,1559.5732217683262
jeansonlau,246.3389246440799
lilsuziverrt,6.836039058521372
lukecannon727,5706.453875954482
m00des,790.2408345839328
MavenHL,330.7824976139352
maya_lndn,216.29072904674624
MINHxDYNASTY,7114.610557307417
nygelbygel,219.5348418198072
off_thetarget,2506.16830164107
oldman_cek,348.6920737696513
Rafi_0x,1645.898378521787
shotguncaio,680.0480592709484
Steve_4P,2163.276990622596
SteveKBark,4190.142432134062
supremeleadoor,1259.614901718257
taku0x,289.77026418366734
Taran_ss,3364.219266941862
timtimtim_eth,467.8918860419647
WhatTheLJW,116.86497085812496
XuanzhenZ,272.2142598788454
xueqiu88,1534.4945716320187
0x_Wana,0.76546303571295
0xakweb3,15.970373402428974
2_bp19,223.77365777026776
Abhi__web3,0.0
about_crypto,5.964130741711533
ank129048,158.49707777814234
AshborN_AsK,0.0
Bite_edu,55.74564862238408
BurntBanksy,286.20548097408863
BurntFondue,15.987632588096128
chrizyoung_,5.842420379692629
COmang___,98.60057656211798
Cryptolab06,0.0
cryptowoodd,0.0
Dani_OOR,0.0
daniarchibong_,32.31146657442906
Davedxym,7.958495534566127
dcryptoinfo,492.1859271102025
devendurance,13.021607368009786
don0tcallme,16.477050870138886
doodlely213,143.37381024888202
EmmyOlonisowon,41.94507883828396
expert_kripto,2.840523813502101
faydin___,0.0
fweirdocat,18.510080130330728
gala_nft2,333.7960403164983
Ghony_gon21,0.0
Great_Ikay,9.11612574741442
guiguziben,521.6545040455226
HexNom,445.9844808254255
hinoryucrypto,109.40798141076073
HODL037,5.1081780263048975
HurricaneCrypt0,72.73945643610625
Imam1614,13.3529153968853
itsmeacris,0.0
jerrie_08,108.64475507063143
John_dgreatestt,36.272696971370806
kairo1672,11.363640923590484
kayd_kova,6.162642560630487
KemkemCrypt,13.597354405108437
khurshed6610,0.0
ktrnatra,0.8842101204511821
legendaryleon20,0.0
manotechz,88.08781436911738
marie_joe001,0.0
MarkoStevan19,24.720208514845755
Meta8Mate,2760.640221539572
namnin_kr,458.9055716410695
nazarr_0x,8.692162755142935
NwudeChris1,1.0802704028981291
Olahosts,31.790662631027544
OttyUbINJ,0.6932507482804197
otxAman,29.6394024739397
OxAlfa_,32.057449540947395
PeterCryptoG,0.0
pjhere,28.47451000793473
Pranshu_rana_,10.651996067020615
PX_3hunnid,0.0
PX_nurlaila3415,0.0
QaziHaris706,1.5673418026615005
raeesidres,0.0
realchyne,37.20472429879455
Rest4ndRelax,27.72484008343745
rivon_xyz,3.124353649598783
Rohit2356_,16.98973521755352
rosabasir10,0.0
SetraceG,0.0282019849741695
sherrythelast,3.066196785566521
Shin96004785,111.33411030983204
StasXion,18.978324690787417
timbro_bro,235.942326786228
toto_izmail,18.456023619385626
UncleLinx,18.852730425244644
woherkommen,25.397847278849216
XIONBlaise,48.7572151846489
zabolotniyD,31.447539666808325
0xAishwary,2094.6399456078834
0xAsta,744.5988669501043
0xBumblebee,280.21880429131767
0xDeejay,1772.7656089345417
0xgaut,2321.406263993141
0xJaehaerys,911.5230817090865
0xJarod,287.50244250250626
0xMarcB,2837.395988596551
0xMAURITZ,3883.337679730081
25THPRMR,189.1381916661417
3liXBT,1188.780376349903
austiinxbt,741.9884381169142
bitfalls,1556.6894093330889
Carlitoswa_y,2839.9605070228586
Crypto_Texan,981.5367742590904
DianaChimes,895.335161407645
ettty_19,209.8906047723166
Eugene_Bulltime,1746.9195292621475
FourVork,1306.6444108179476
GianTheRios,1485.519906918808
h355i,502.3446311794184
Ifeanyi_gmi,146.35881600531133
jcrew_eth,865.8784257107213
jrugss,3810.954012810831
mfisher10x,634.6382466271307
Plaxtico_,177.15577651859658
Scav,905.3259336587691
ShinKiro14,737.3119917378576
St1t3h,705.6721073957666
thegolden_eel,631.8558572966771
turkxbt,1004.8064924437988
Web3Twon,108.79521205653876
wusaoman1,665.5089847272674
xFactorPOL,180.3117183393153
0xbenito_,596.3505713024927
0xFinish,2390.10442973983
0xGeezee,135.5828037453294
0xkyle__,9975.648813581303
0xTindorr,1629.1090450563229
100y_eth,2008.7186018141165
AgentChud,148.8194063653798
ahboyash,7079.857777435775
alpha_pls,15849.999012720164
arndxt_xo,3175.6740213434214
belizardd,3977.4837666052335
ciaobelindazhou,1006.9877661477036
cptn3mox,1728.7031797986413
crypto_linn,3449.624092608712
cryptofishx,1662.4522463616283
CryptoShiro_,1111.4698035456504
Cryptowushi,1744.495249425844
dao_lbrian,113.75569340881331
Defi_Maestro,5318.5226490177565
DOLAK1NG,780.4258964079671
ElenaaETH,527.7106189727888
Flowslikeosmo,5061.474217889746
francescoweb3,2405.0804838916483
Gem3a,402.5026192967808
hellosuoha,4056.811410278363
ImNotTheWolf,2886.6060782522623
info_insightful,917.0753298548752
Jesse_meta,521.5372056934862
joshuacheong,142.2191475611262
KevinWSHPod,9131.659344674568
Livercoin,776.4670600631183
Louround_,1370.370518295525
maid_crypto,2932.8519648895385
marilyn100x,518.0941651899723
Moomsxxx,1294.4605395118544
Nomaticcap,3212.012236139504
onchainmo,6317.415655275796
phtevenstrong,7737.87903993781
rektdiomedes,6268.914247618304
SalsaTekila,8382.163366120623
ScarlettWeb3,1402.706297012447
SigmaSquared_,1918.8481646953496
speicherx,392.92823064637713
thedefiedge,4586.847198524343
ZoomerOracle,2223.703376488977
0x_ultra,13009.447405867162
0xAlexjultz,80.46013686529155
0xbeiu,252.4612077185622
0xbrlian,76.07624452270629
0xGeeGee,3786.492135547948
0xKaps,262.5212147011989
0xMaxBT,225.98664289551903
0xMCGeth,106.71091833946268
0xMeenz,39.52045227844355
0xxbeacon,758.3093365111461
Airdrop_Guard,3540.148974246902
amigooo777,508.0324405806389
badlydrawnbarry,304.5540505926815
basitWeb3,829.3261110862782
Bitcoineo,2289.0332980938783
chilla_ct,1018.9366964292155
CrypSaf,1213.1778064666437
cryptonautt_,11.132808404087722
DancingEddie_,7250.2446411008
defi_monk,7806.20612788236
ejwallach,270.4050202008755
fimmonaci,672.0062485816493
hashcoin0,518.9281805353465
hotpot_dao,5638.11538915146
hyeon__dev,556.6468043982139
imluidji,583.0899234851659
itsaz00,204.7410656779671
JoestarCrypto,862.1191581396075
juliencoppola,279.3571714740542
k0k1mania,421.3563389738287
meg_thorpe_,1692.93520414263
megaethcult,162.7809507459182
Moonshot211,368.08896653551005
OhJay_001,152.46870741469985
poopmandefi,5226.689961817623
rcivNFT,3747.511029828783
serpinxbt,7050.935363552154
SerrDavee,646.9724766189263
tapevol_off,255.38130639170663
themagic_trader,134.4692648839573
Tuteth_,2067.4587076492144
weltzart,134.4265415545477
zera_chielo,614.2408325550123
025Reece,744.6916298336469
0x002timmy,583.1417940789513
0xBeyondLee,3247.5634921026526
0xDeployer,2546.856231768048
0xsachi,935.1435387303763
BigNillCollect,399.8734890216567
brandalf23,291.24129590212505
camolNFT,7372.233328927724
crypto_vadim,358.2444684793007
hudsonjameson,1278.6165022733046
jacqmelinek,3892.376154898593
LucBerkefeld,458.9891430738064
obchakevich_,1493.5310571032765
Rav_Hedda,1712.842858948366
richardseiler,300.7131528173331
SamSteffanina,2426.092505034273
sandeepnailwal,7129.555826615272
SolanaSensei,3346.5279827422105
vaibhavchellani,1756.4893992174975
veH0rny,2423.495579913322
vohvohh,11310.919437601442
0x0g4i,144.87900569034844
0xCarl_,199.85119313219803
0xYi666,149.51067253468372
Ada_0g,264.7777767757879
alacheng,931.508869047879
B_daojia,56.082723260582206
BA__JU,401.6361653952031
C_POTENS,80.0762128756393
CobraDecipher,138.79251559551088
Crypto_SENA,319.8384894814551
CryptoOHungry,477.8957709936689
defiweez,53.21438079937224
DL_W59,309.65895608461904
ErhanKOfficial,420.3885261603663
eth_apple,3138.2473843813937
EvanCrypto17,657.5242538019247
ghcryptoguy,253.42403352699893
GMB_Coinangel,557.0082498650614
gushanjishui,404.2332005505213
huoshan007,109.0656766035448
InfoSpace_OG,442.2222214535631
jimmywontgiveup,90.32000896082282
Joeconceptss,169.87709297981127
Joensmoon,640.9924135451437
Jtsong2,1956.8062841282065
Krystal_Eth,374.2965477250126
lubi366,1911.52753344709
MEJ50749,657.9329469050382
michaelh_0g,801.3184140894817
pcobidco,89.42612186026838
ppougod,144.5555321714959
spark_ren,113.20637160168636
stv_8000,120.72846531037248
Super__dandan,267.8890682432649
The_Wooo,182.9127302773542
vanessaaal7,243.7991006469134
VanessaDefi,97.0621095309723
vargs_g,112.73528149101578
yemrecc,38.078785553246895
zhuanfgghjnb,1221.3662255214572
zk_bella,475.0636502576554
0xCrash_,181.800835797764
0xdavinci_,917.3756928283228
AdamsuMus,170.19283447170002
Amrit12005,12.631790785153868
ChainlinkMongol,102.3966922456156
chiamaka_asogwa,18.29141845755968
Chosky_X,31.67337502138352
chuks8995,69.34991205635156
churin_3,380.91487733704406
cruelpluto,19.04372849286477
crypto_ddadda,126.3789739205252
Cryptowithkhan,547.0722779132444
Cryptowombat125,137.88962253312684
Datdefiguy1,19.333028544209927
dayothev1,54.71264067758993
Defi0xJeff,8982.91214245451
dheeraj_805,64.39606784857588
fwdosa,10.986172801647015
gremlin0x,82.65129627912617
heiwushiJ,113.5827656272164
Hodlerbnb10,24.07156538504252
honeymoatip,87.50152576525198
iinging747,91.4185193493386
inhuau,131.99432573738187
its_theday,20.65319530999417
kkkk9333,29.14923061031249
KunalxWeb3,120.49780293224218
kvngkomo,98.0995192202208
lawrenx_,218.52527733273743
lhordkrane,51.116164649474015
Mackypeee,129.50378264021205
MeetAminX,21.1126588447269
Mide_ox,28.65812769165327
Moefire_,23.6257845174572
MoneyStack9,138.6911172273506
moonyu_myu,373.8858842169694
Napoleecrypt,40.19362841678958
NiphermeDave,337.9898957360468
popomonkor,17.194095265657797
Sizeo2004,27.43297167232862
sw33tcheeeks,63.08109640418227
TheCryptoMewtwo,6.710359897991819
Wahndo_,886.8482053793654
Wangsamuels,0.0
Web3Adii,141.2809565383503
winner_asd,157.10824322134312
WLxAJ,26.79886076184447
0x0Nova,165.51050032904797
0xCan24,305.9500525981458
0xSofiya,170.41176932832698
_devTimmy,105.75902313888406
Aishamohammedf,41.06330572941077
anda765,347.0950946186536
baek_project,150.3183584616429
beijingdou,1982.1040332059647
BitcoinZac,293.651581903096
ccshark64,31.090449947094992
Chinwa01,59.42196953757621
Crypt0_PK,155.74468066547436
CryptoMiner830,127.84450552335409
davidsrz,81.85712344276823
DeFiWithDebo,48.94917130420301
DenisKursakov,33.604063795900586
Dhruv9518,112.2758375473594
HeinrichDefi,179.34243452170878
holly_web3,527.6704896691052
horkays,48.62753584859302
IbagsuSubag,34.89376258699977
infinity__max,55.962475202977416
jexybtc,261.8594992044015
lilbratel3na,48.07790034130541
LouyemaLo,29.02246686207212
ManuAF6,10.127647311529536
Mr__Kovacs,41.30070586807266
NwobaDaniel2,73.29136664549205
OBrezhniev,24.281968063182163
onchainron,63.02159843538799
OnyshchukInvest,581.3866787040781
provenauthority,846.5918554750292
ravikantagrawal,160.72825046207643
SebyCore,145.2406725315174
Starjessei_web3,52.9263868858455
Tajudeen_10,32.705341126315986
teamlru,69.97543719333875
TheFarLax,91.5080300880364
web3_Adri,243.81642375490432
web3_tech_,22.71238459577333
WEB3Eliza,293.9009116956912
Xrtrashbin,38.38822211932344
xsx_lisa,44.54462264295013
zenerbabax,98.19650266017064
zicjayo,51.535680097586976
0xtulkas0,34.510002826115056
2ewbie,53.8727431694786
Alex_Houseof308,36.72862088287439
alphabatkim,43.15791248786815
Bencal001,192.78759661827
BeomBeom222,67.09480772703694
bestbaby01,106.08641275770523
CarbzXBT,408.2680988541029
Cyber_chidi,19.342334425911584
darhtch,79.94659511024354
degen_sensei18,470.8484733360165
DeraOt_,48.06934649769245
dopamine_crypto,65.60787189119914
dqnnt1999,19.556296304779256
FavManCity,181.60971559785847
Fierce_vek3,104.04238011994995
Fromadistance11,297.7808829497205
GNftarmy,13.864205695758878
GoatXII3,151.50445424490832
Gogogonum,350.09791171008106
henwyeth,189.89840091877488
HodlethKR,238.07305563498787
inzu_sh,51.2670213962043
jaydecodes,208.0510217413884
Joestar_sann,202.89895686589935
judenxt,148.3185982951585
KOO_YH,90.04182784798425
koup4028,32.8936473653787
kyle_yuk,99.07754238745176
leegs0020,44.03458729988136
lucky66630,225.52435526862655
Mayorkng98,44.08864836100504
maziibe_,138.22153567809778
MJbosexy,21.14578029328573
MrMamba_NFT,117.63380247779116
Octavia_50,231.4292375001137
OsorryKor,121.39652955388198
qpzmzm,40.497029718319766
rawnxweb33,50.67573898438628
sagorsm327,23.40114196998636
sangtugraber,32.48795181092575
seds1013,79.47512950158239
shubh2005S,103.5919152590752
Sireadell,110.3125147634814
sshseo0326,15.92541038855878
topehsol,103.18687491959608
wangbei__,154.86591799238005
wed3nesday1,114.29845893822298
weston_union,146.32956587491856
Xaheer0,197.7720789839298
Zovex81,322.1473886368303
0008luna,119.1607405527437
0x_OG9,90.33904592538076
0xBANDAL,38.15963073021458
0xblackluke,85.79615791261092
101beere,23.865423835229148
AGeullo,115.57760489944222
ai_elon_musk_,25.409826636126255
akqkr123,13.92866176971497
aquiahoramism0,20.59965785506064
babemiki209,176.84317022514836
belk3_95,25.687532513607
bingo_eth,673.9943730299012
btcgreatagain,184.33148800223927
btcslayer0506,35.04781134920938
bvd_thang,0.0
CalligramReboot,66.88890135527745
chankkeng,16.420911504588105
cheuk_baby,198.00985472682396
cobacknam,175.36652679106808
coinboy717,120.42135417817128
crypto_luluu,170.62865386170722
CryptoAlchemis7,10.413551033930336
Cryptoverse67,30.214881466438303
Divjay_,73.12356245233795
dizyo488593,78.17406900905587
egyptk6,266.44187962235645
FokLouis144,60.50435841736202
FredHsu88,119.72214613367235
gcsbtc,262.98722946314246
goldrun222,3.3666660629719205
halosunny21,10.52353100507874
hassan_samimi,12.476183935500536
heungmangoo,222.61015864702725
Hoon11221,100.98987050741796
I_thecreated,54.018829736587314
iam_kiddee,38.13239606103071
isco___official,24.28414059640499
Kook_jongwook,32.836889511610465
kss4319,32.162026294473414
KuingBoy,39.825007729576605
letsgoddc746386,40.4371349332688
liyinjyun,81.60372770556744
lsi8908,55.27437530692137
luke102579,114.50319739770048
oneday3min,3.2696077278583955
OOPS_NFT,26.437288410477315
Peter_ethNFT,55.34083178548229
pietehao,254.4616879233133
qingqingge152,48.27655013960493
rylnei,55.97109340060437
see4pex,1.1050020582588522
Shefalykhatun,16.977758179913028
Shine_JDR,0.135481575977858
sohota122,24.032757651833435
some4064,59.262158621180525
thefrogmaxi,74.41719865926517
thejediworld77,0.0
Tipwotip,245.31940469809416
TowEspresso,9.356390707609275
Ty_Tuki0609,9.318742862757007
whenmoonsoon,216.750993923046
WinxWeb3,92.23560965581564
wshowshow,0.7307552706873274
xmiltoon,41.95159642060374
XNXX_EN,85.80081369514636
yanglaballs,44.96023396100237
YOUNGJOON1018,36.88550647884739
yumipeixuan,283.9143690688943
Zakria_0987,53.18729555641081
0xAladdinPrince,575.7486460547253
1CryptoMama,361.2538334202839
chouchou_tx,105.08928285828964
Crypto_Pranjal,80.79318779619094
CyberRektruck,187.130143374865
duoduo95920292,221.14045000904449
Ebubechi_GMI,91.61198587370464
flyiiawei,293.4615289363879
Haylesdefi,796.6774298304116
kaisun55704098,383.5421127534568
Lara82175200,116.25629489071416
Meta888_hk,155.45136232723988
Oleribeweb30,148.88604557731546
ollieblocmates,692.6556376521149
shlokafc,160.46458228716875
TheDeFiKenshin,666.0145947757278
thewolfofdefi,1241.1654127939578
TweetByGerald,350.36225623120464
Yaki_fomoArt,519.1155276062024
zizhong999,157.67401840437796
0x3prestige,50.71787725409399
0x_Biswas,45.447452972525525
0x_KaELo,127.51648875851372
0xdavid55,91.78363305320032
angelfriend81,20.19941281853083
BelloTbellz,19.70516909746788
bigjohnsnfts,85.50606321432878
clarseek_hajji,19.928997642877885
cryptodaaddy,114.70876925370236
Cryptohitmaniac,207.81332025603135
CryptoKamesh,34.99531472605599
DanVibes10,15.533373213541871
Decentralpapi,32.81526652423462
dg0526,131.8994013505896
eddy_crypt409,46.30309927207373
faithiologyyy,40.526278368167794
Fussionbtc,25.912345023347708
GoBigBabe,111.38465650660312
hcklemr,194.1854017670449
Husaink0404,58.61414998648431
imseong04369433,27.838283999658493
JunoCrypto3,34.07515371929773
kengdaica,29.68204387786038
lechriss17,248.75708136324397
Lumen0x,49.01873730132289
mohdesso,41.13473962038064
MukSaifullah,37.30059481223646
nadiweb3,10.037397846778342
NalyMetaX,366.7016650319051
nikihandsome7,99.91986570546024
Node_Park,151.60908224042566
notbrokennn,47.88914677559031
OMEGA8664,12.29030250251772
OnyiEth,10.087106781845826
OvoOnoETH,177.53464192673448
PetiteSnowwww,32.797354798202555
prxfecy0x,51.62542892722791
QuinzoDefi,33.416157496168054
reto_crypto,28.37749045003631
Scrambller_sol,118.37968140939304
shreedharshetty,34.95051911462791
siyul95,87.3302959926846
ST33RT,33.95050145723419
TheOG_General,2256.77804951223
tobbex334,22.852789884928928
Traderibo123,69.49661943284582
Va77ss,349.20655485953483
wondavax,84.35807324507412
Xtopher0x,100.2130561300601
0x_MrFive,253.612498343526
0xMistBlade,864.1965001060767
asiel86,88.74770046346892
bored_vic,308.6619617865523
Cryptking_1,640.0291945696453
devishreemohan,39.90212773146845
egoegodifi,237.65182894348743
ElangovanKamesh,253.08628741724144
eleniweb3,864.2046068071202
GreatZodd,83.68140706390325
hankisinvesting,275.4688042765238
jonnabutija,299.8860455410804
Kosmozilla_eth,290.8064860893125
matchayuma,451.52841946961166
MetaGandhi_,257.139199901244
tmel0211,3669.543652084984
xbbory482,313.388639203493
0X_Vetra,124.81512437220498
0xBishu,181.0693458803678
0xLotex,41.08410241456295
0xOscarr,58.31993682385585
0xSaiyan9229,33.4950590515335
_Jaycobb,10.9612140657866
AbdulsoburAlao,22.07009451243417
Aira_meca,318.9847881812421
AirdropTrail,157.63826553330497
Anastasis_Delta,95.0553566810568
astridxace,0.0
Aymustapha62,14.65328747474972
Benny5_,6.095063563747543
Blockchainrese6,239.8930243807692
Caccy_001,42.134221308394224
CertifiedTility,2.750902513882897
ChanningSu,395.011461175724
ChetaOfAllTrade,114.60365006214752
CryptoDefiLord,86.25373845100351
Damian__web,68.51679810019263
DavisManny1,44.19262338171552
devazee_,94.98253821351204
diora_anr,179.16473867552872
Eccentric1206,42.36885772646553
HakiBTC,46.725553912303305
I_laceyy,14.911324392405296
IsaYalwa,57.39815720630229
Jid3nisWeb3,33.937804911360665
Joshy_159,15.462698219699847
KakashiAirdrops,257.942047057311
Kinglotoos_OG,57.99882042681988
Knight22122,174.02991828193186
LabileTosky66,17.706263870057672
Lynkweb3,53.557532404611
Monothiez,9.082788058079032
OfficialCrownie,0.0781974061543362
ola_degen,17.99268402897208
oluwayimika14,16.893147192725827
OneTrueSith001,0.0
OxCryPtiK,23.81914862221632
Oxlolz,43.07098640723956
phoenix_sigh,0.3936236383537732
PirzadaWeb3,89.7854959134435
RubyTeagann,36.33172190531658
rudolphhh2000,402.1444733526574
Samrex_eth,28.074466758609056
sashinmeena,78.275422033323
sl33k_1,4.344402990387732
Soch_Tweet,43.9594599958001
taplord_01,12.806082096677669
TheTower163,28.63422789162235
tokyo_111,23.479837054590696
tweetsfromicey,53.26540504413153
uthman_adeniji,273.7461163369712
vanillacrusz,15.2059699007249
Varashe_Baniya,57.22599419508276
Whisonweb3,14.803452547411435
willrave09,30.02614234438031
xiaomaokx,19.92812816245429
zneae,53.705263400433815
abhishek095,61.712240729986405
Baisircrypto,713.4425196542547
havelaw11,226.786912714906
hualunjiejie,344.8756380450918
m4lkxx,114.16951668997672
Miles082510,608.0329687932034
namyura_,84.62888480238117
satyaki44,1097.4244066918948
stacy_muur,9079.308874058675
theHaneth,270.89833039880244
Wach_AI,147.7413690850148
xabzxbt,122.63042991326
xCryptoAlucard,275.97572746139576
Zun2025,662.3752651119769
0x10Me,264.2623594839127
0xVaha,206.66799204276697
againtome88,51.12132673955628
bitfool1,1283.0526457304206
cryptobraveHQ,4097.057795114346
DeFi8362,1954.1981613685784
Dp520888,967.9709395517108
GemsScope,525.6346091261902
jiujinshan2022,1772.2599270562985
ksoo2358,75.13994715869806
miaomiao_eth,239.5374932779808
MrCryptoPandaa,202.05514809788892
Mumu_yay,797.9667847072811
Normanrockon,235.60944534451045
Parsats_eth,247.82894705696205
RealNimona,358.3645362476853
sodam_eth,85.15125838871741
sontanidonghei,18.686629650002835
subijjjang,137.80056285894867
yeonuk87,26.54435365318527
0xAmberCT,114.69693645458108
0xHvdes,327.4066284354352
_thespacebyte,182.00487885789292
Boy1Sniper,41.66087651789079
chochou33,715.1881424511457
connetwitheasy,66.77988249950329
cryppinfluence,625.4557944317426
cryptorinweb3,1124.7082275016485
huubinh0508,64.48102397718739
iamolusegun__,253.46229610654825
jayymmt,232.66410737952452
KevinSusanto,168.82392449431296
Launchpad_Daddy,82.45935150233915
leaf_swan,647.9437738517153
libra_Saloni22,540.8574579174891
lightweb_3,220.88084528986104
Mars_DeFi,1032.3981284912156
PenguinWeb3,372.0317005161948
Reboottttttt,394.8054677744436
Shafagh74,77.04744914268633
web3wikis,298.2965899142597
whosfarmin,145.35939919838376
WWTLitee,368.6197560410588
0x_dingus,22.87105386346611
_JayCT,2.7384933164635443
AirdropAlchemis,694.9629107015327
block_atom,180.36362136779272
blockphd7,730.3288285592145
cangg_l,76.46263329066497
ClaraChengGo,540.5922617500563
coldbellp,59.18844385392689
DaiZeshi,50.425503582205074
dimqtdl,48.293959146827376
duycao8655,10.438140425259416
estridthelion,316.9723876859766
frosty_web3,140.43267934083804
Future24146,65.9482161799279
HarambeOnX,34.957548109727
Jkcrypto_123,14.064761781266087
kevinlilili98,289.6754001542492
linh180796,125.6069025996164
liushezhang,303.4656725410436
Live_2_Earn,216.90599123865016
MaraCakeHotSale,1855.6663580433717
PreciousCrypt01,0.9037612871911366
RahulKarth29923,169.06261487269776
Ru7Longcrypto,3439.449874408137
ryanli_me,79.9224642185129
SaintLee04,35.92622790443977
smqclaske,133.64836160413827
Syu990,265.5703527238868
taowang1,1060.265010224466
taozi0929,79.41043692623596
TheKimjim,206.64953340253504
tiCkr0x,127.5309159928561
web3probe,1000.5633061942972
0xDejun,53.35956242074407
0xPain__,161.14527878854636
0xZhao888,88.83386415330177
Ary_211,39.25021249238329
ben_frigon,104.90280923694355
ChanghaSeong,13.32216190521622
congphuc89_,10.771246779276998
creativeburne,272.1862991181649
Daan618crypto,64.04875951540797
DfiHrn,31.4844081146172
ducduongtran,2.0495318828788247
Duke_of_Defi,15.903125782684254
grapes_ova,23.956535239972755
gtofweb3,18.585466608587588
jack__400,1.949684488657237
JangBrian2,11.610729075784604
jinoim2,49.39867350293064
juicybitnina,5.475965189997538
keepgoingthat,22.11782668931882
killstoryyy,56.00361831489503
kuma3041,141.7994880185041
lahoholamy,31.64312356096814
Limu_mbm_,123.97873721811072
log_yun,58.5347546773542
Mohsen20Es,15.295003684166169
neon_isme,10.909637965477556
Panchu2605,138.7254816714533
pasankimchi,25.158556499771915
Silverhard_,100.77618324213944
SYther069,16.093379914649223
Tbrreadd,0.0
Trust_mit,23.667725113642
Wareez24434,34.34388771288702
Web3_Exper_t,106.86274314404989
winnercfc60702,4.854194058352581
WYdaGOAT,133.89478744569124
xzmugi,88.96723837539318
yjkang686510,42.288036142785145
ZibahTheCreator,29.79330145224564
zux_no,12.854948876501044
0xfrigg,292.4413196692332
0xNathanWalk,845.0104700855293
_Jamisky,484.9804518947077
cartist00,318.8151014744213
dilaw006,247.98889535994823
ivan_nomadz,302.64410923766025
JetXBT,249.98142491217183
John_ACW,409.7459756926232
Nickp_xxx,1570.827128546918
PeiChen01,95.21625734188969
shadowmakerxyz,571.7329280121784
Web3zy8,363.3976298556468
WinterSoldierxz,442.734586631273
Yiyixmb,277.34639284291075
0xBludex,147.29128758819894
0xMementoMori,868.3624083733941
0xTP91,160.54077741983502
100xDarren,931.0984622647884
3DMax_Virtuals,229.39047049099332
_RN03xx_,885.8721803264195
alina_creates,104.78956346839566
Banlife_eth,58.000824980927725
bobbyong,3661.8033534020265
catsfanatic0g,107.7757034401408
Chyan,1316.8200593317
condzxyz,1133.3338548130378
CottenIO,559.3149764081219
cryptoboys27,1403.082093861113
CryptoKatze,220.3669761492287
cryptokevin2011,149.7173846723095
Cryptotrissy,486.3584996964872
dankerwim,2315.972872809368
DegenApe99,2052.340382008712
efo_xx,173.83365916875078
ethermage,1997.9508484152525
evansWeb3Dev,284.4889013189678
game_for_one,6819.5747608589545
ghost93_x,4789.626768602129
goon_crypto,978.9863180161676
hananyss_,505.4710874037981
Hudah_Idiot,512.3883781282188
I_am_patrimonio,45.9568643386236
ike_crypt,235.03567114656025
JDHyper,849.9662555421733
kaylyn_0x,718.353682344319
Lennart_up,1034.39918642136
lugui_tillier,130.6189939114251
meta_alchemist,1773.961164713034
midoji7,635.8713401926841
mikocryptonft,481.8770911433886
miratisu_ps,282.959877174294
Nibel_eth,666.5165925776442
NickPlaysCrypto,1054.0158487797726
office2crypto,248.48027064975977
Pedr0_DC,1176.4441646829416
RareAxies,791.2292932985537
RingfencePhil,579.236838462537
sal_hotpot666,1771.1189135931786
SpikePersona,84.5703038679043
tD_0101,344.39069832530987
tengyanAI,5168.135155846348
theshikhai,479.5533557232287
theskynetxbt,33.98999436936649
tulipxbt,436.3326886502718
VaderResearch,4185.639145738424
VikingXBT,1481.514360952508
ViktorDefi,934.9464902851108
WhitGibbs,147.51807143055046
WittyChartGuy,730.4159124713383
ZaggyGoKrazy,742.093150649468
1Kaiweb3,179.10986167644063
Adellbah,180.25167312926
alhadji_ACE,26.33379316233607
ArunimaGanguly2,223.55191916809497
BallerDeGreat,97.8663418510588
bashorunedward,24.77441546112468
BitKing_1,112.31629015765456
CayXBT,14.309266475004764
checheluna3,51.816936235348585
ChukChain,37.42986618148802
cryptoAl123,16.750342271145733
CryptoSense_2,35.8489611615738
CryptoUKong,78.98689849940192
cukyn1812,195.7714379723908
damz_crypt,39.85893598649714
danivaweb3,212.2217241856457
dontbuytops,736.2225269903222
dreal_daisy,22.61597657459082
ElitePhub,20.78984844534192
FrancisJD13,22.06322592710517
HoudiniWizard,83.77395400845958
ifwayodeji,16.269238930410644
InfluencerDee,304.0676733589464
itsnikantoniou,53.61194658506219
Jimmyyweb3,27.91209118780832
ken_w3b3,233.5625037706167
kngweb3,66.54234615188128
LeadsTechX,44.11027320812766
Liquidwagmi,121.73118284311992
luisvae,188.75420386796063
